1,82,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","575"
1,82,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,82,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,82,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,82,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,82,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,82,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,82,12,"GEO_NAME","Geography name","Geography name","North Bay"
1,82,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,82,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504575"
1,82,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.1"
1,83,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,83,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","569"
1,83,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,83,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,83,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,83,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,83,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,83,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,83,12,"GEO_NAME","Geography name","Geography name","Orillia"
1,83,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,83,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504569"
1,83,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.4"
1,84,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.9"
1,84,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","532"
1,84,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,84,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,84,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,84,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,84,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,84,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,84,12,"GEO_NAME","Geography name","Geography name","Oshawa"
1,84,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,84,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503532"
1,84,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.3"
1,85,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.6"
1,85,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","505"
1,85,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,85,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,85,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont. / Que."
1,85,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,85,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,85,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,85,12,"GEO_NAME","Geography name","Geography name","Ottawa - Gatineau"
1,85,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,85,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503505"
1,85,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.4"
1,86,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.3"
1,86,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","35505"
1,86,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area part"
1,86,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,86,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,86,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,86,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,86,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area part"
1,86,12,"GEO_NAME","Geography name","Geography name","Ottawa - Gatineau (Ontario part)"
1,86,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,86,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S050535505"
1,86,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.0"
1,87,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.6"
1,87,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","24505"
1,87,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area part"
1,87,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,87,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Que."
1,87,10,"PR_CODE","Province or territory geocode","Province or territory geocode","24"
1,87,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,87,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area part"
1,87,12,"GEO_NAME","Geography name","Geography name","Ottawa - Gatineau (Quebec part)"
1,87,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,87,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S050524505"
1,87,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.7"
1,88,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.1"
1,88,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","566"
1,88,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,88,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,88,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,88,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,88,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,88,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,88,12,"GEO_NAME","Geography name","Geography name","Owen Sound"
1,88,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,88,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504566"
1,88,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.9"
1,89,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.0"
1,89,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","515"
1,89,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,89,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,89,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,89,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,89,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,89,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,89,12,"GEO_NAME","Geography name","Geography name","Pembroke"
1,89,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,89,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504515"
1,89,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.7"
1,90,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.2"
1,90,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","516"
1,90,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,90,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,90,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,90,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,90,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,90,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,90,12,"GEO_NAME","Geography name","Geography name","Petawawa"
1,90,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,90,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504516"
1,90,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.3"
1,91,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.6"
1,91,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","529"
1,91,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,91,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,91,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,91,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,91,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,91,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,91,12,"GEO_NAME","Geography name","Geography name","Peterborough"
1,91,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,91,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503529"
1,91,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.0"
1,92,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.1"
1,92,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","528"
1,92,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,92,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,92,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,92,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,92,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,92,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,92,12,"GEO_NAME","Geography name","Geography name","Port Hope"
1,92,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,92,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504528"
1,92,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","1.6"
1,93,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.4"
1,93,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","562"
1,93,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,93,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,93,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,93,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,93,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,93,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,93,12,"GEO_NAME","Geography name","Geography name","Sarnia"
1,93,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,93,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504562"
1,93,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.3"
1,94,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.8"
1,94,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","590"
1,94,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,94,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,94,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,94,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,94,14,"DQF_NOTE","Data quality note","Data quality note","Excludes census data for one or more incompletely enumerated reserves or settlements."
1,94,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,94,12,"GEO_NAME","Geography name","Geography name","Sault Ste. Marie"
1,94,13,"DQF_CODE","Data quality flag","Data quality flag","20000"
1,94,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504590"
1,94,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.8"
1,95,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.0"
1,95,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","539"
1,95,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,95,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,95,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,95,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,95,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,95,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,95,12,"GEO_NAME","Geography name","Geography name","St. Catharines - Niagara"
1,95,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,95,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503539"
1,95,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.1"
1,96,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.1"
1,96,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","553"
1,96,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,96,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,96,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,96,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,96,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,96,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,96,12,"GEO_NAME","Geography name","Geography name","Stratford"
1,96,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,96,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504553"
1,96,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","1.8"
1,97,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.3"
1,97,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","595"
1,97,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,97,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,97,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,97,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,97,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,97,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,97,12,"GEO_NAME","Geography name","Geography name","Thunder Bay"
1,97,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,97,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503595"
1,97,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.7"
1,98,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.6"
1,98,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","546"
1,98,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,98,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,98,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,98,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,98,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,98,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,98,12,"GEO_NAME","Geography name","Geography name","Tillsonburg"
1,98,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,98,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504546"
1,98,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.5"
1,99,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,99,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","586"
1,99,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,99,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,99,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,99,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,99,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,99,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,99,12,"GEO_NAME","Geography name","Geography name","Timmins"
1,99,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,99,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504586"
1,99,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.1"
1,100,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.7"
1,100,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","535"
1,100,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,100,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,100,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,100,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,100,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,100,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,100,12,"GEO_NAME","Geography name","Geography name","Toronto"
1,100,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,100,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503535"
1,100,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.6"
1,101,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","4.1"
1,101,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","565"
1,101,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,101,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,101,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,101,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,101,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,101,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,101,12,"GEO_NAME","Geography name","Geography name","Wasaga Beach"
1,101,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,101,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504565"
1,101,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","4.5"
1,102,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,102,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","559"
1,102,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census metropolitan area"
1,102,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CMA"
1,102,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,102,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,102,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,102,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census metropolitan area"
1,102,12,"GEO_NAME","Geography name","Geography name","Windsor"
1,102,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,102,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0503559"
1,102,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.1"
1,103,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.6"
1,103,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","544"
1,103,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,103,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,103,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Ont."
1,103,10,"PR_CODE","Province or territory geocode","Province or territory geocode","35"
1,103,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,103,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,103,12,"GEO_NAME","Geography name","Geography name","Woodstock"
1,103,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,103,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504544"
1,103,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.0"
1,104,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","3.5"
1,104,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","46"
1,104,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Province or territory"
1,104,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","PR"
1,104,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,104,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,104,14,"DQF_NOTE","Data quality note","Data quality note","Excludes census data for one or more incompletely enumerated reserves or settlements."
1,104,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Province"
1,104,12,"GEO_NAME","Geography name","Geography name","Manitoba"
1,104,13,"DQF_CODE","Data quality flag","Data quality flag","20000"
1,104,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021A000246"
1,104,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","5.6"
1,105,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.7"
1,105,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","610"
1,105,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,105,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,105,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,105,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,105,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,105,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,105,12,"GEO_NAME","Geography name","Geography name","Brandon"
1,105,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,105,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504610"
1,105,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","3.0"
1,106,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","2.4"
1,106,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","607"
1,106,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,106,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,106,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,106,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,106,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,106,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,106,12,"GEO_NAME","Geography name","Geography name","Portage la Prairie"
1,106,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,106,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504607"
1,106,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","7.4"
1,107,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.4"
1,107,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","605"
1,107,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,107,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,107,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,107,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,107,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,107,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,107,12,"GEO_NAME","Geography name","Geography name","Steinbach"
1,107,13,"DQF_CODE","Data quality flag","Data quality flag","00000"
1,107,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504605"
1,107,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","2.8"
1,108,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","4.2"
1,108,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","640"
1,108,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,108,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,108,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,108,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,108,14,"DQF_NOTE","Data quality note","Data quality note","..."
1,108,15,"GEO_TYPE_DESC","Geographic area type","Geographic area type","Census agglomeration"
1,108,12,"GEO_NAME","Geography name","Geography name","Thompson"
1,108,13,"DQF_CODE","Data quality flag","Data quality flag","00010"
1,108,16,"DGUID","Dissemination Geography Unique Identifier (DGUID)","Dissemination Geography Unique Identifier (DGUID)","2021S0504640"
1,108,18,"TNR_LONG_FORM","Long-form total non-response rate","Long-form total non-response rate","13.5"
1,109,17,"TNR_SHORT_FORM","Short-form total non-response rate","Short-form total non-response rate","1.4"
1,109,3,"ALT_GEO_CODE","Alternative geographic code","Alternative geographic code","603"
1,109,4,"GEO_LEVEL_DESC","Geographic level","Geographic level","Census agglomeration"
1,109,5,"GEO_TYPE_ABBR","Geographic area type abbreviation","Geographic area type abbreviation","CA"
1,109,9,"PROV_ABBR","Province or territory abbreviation","Province or territory abbreviation","Man."
1,109,10,"PR_CODE","Province or territory geocode","Province or territory geocode","46"
1,109,14,"DQF_NOTE","Data quality note","Data quality note","..."
